system,dataset,qid,question,retrieval_time_s,generation_time_s,total_time_s,num_chunks,context_length,retrieve_k,ok,error
encrypted,Single,42,What suggestions does Li Hua propose to Adam Smith about the upcoming community garden renovation?,0.35349082946777344,69.14888143539429,69.50508618354797,20,2712,30,True,
encrypted,Single,43,What kinds of flowers does Li Hua recommend to Adam Smith for the flower beds?,0.3356974124908447,61.95939755439758,62.29888844490051,20,2622,30,True,
encrypted,Single,44,What will be a gift for Li Hua if he chooses to renew the fitness contract with Jennifer Moore?,0.3452279567718506,75.67071080207825,76.02102279663086,20,2896,30,True,
encrypted,Single,45,When is the karaoke activity organized by ChaeSong-hwa?,0.49353599548339844,83.67118644714355,84.16780376434326,20,2698,30,True,
encrypted,Single,46,Who is Li Hua bringing to the band's jam session according to their discussion on 20260425?,0.3718388080596924,94.03724026679993,94.41355967521667,20,2913,30,True,
encrypted,Single,47,What garden-related activity is Thrall planning to organize?,0.371992826461792,67.13683295249939,67.51338577270508,20,2820,30,True,
encrypted,Single,48,What is the proposed solution for making the garden more inviting on sunny days?,0.36917591094970703,69.08987188339233,69.46189022064209,20,2910,30,True,
encrypted,Single,49,What is the main topic of the conversation on 2026-04-28 at 5 PM?,0.511512041091919,63.24825477600098,63.763099670410156,20,2119,30,True,
encrypted,Single,50,When is Wolfgang Schulz's promotion celebration dinner?,0.481762170791626,84.04163646697998,84.52593564987183,20,2811,30,True,
encrypted,Single,51,What is the name of the Italian restaurant where Wolfgang and Li Hua are having dinner to celebrate Wolfgang's promotion?,0.35904598236083984,50.85137391090393,51.21421980857849,20,2759,30,True,
encrypted,Single,52,What is Li Hua's suggestion for scheduling the water pipe repairs in the garden?,0.3607959747314453,68.26989698410034,68.63319039344788,20,2692,30,True,
encrypted,Single,53,When is the community meeting for the garden project scheduled according to the discussion on 20260507?,0.472104549407959,74.90803813934326,75.3830509185791,20,2873,30,True,
encrypted,Single,54,What percentage discount is Hailey Johnson offering for Mother's Day pastries?,0.3492910861968994,73.56679844856262,73.92004132270813,20,2718,30,True,
encrypted,Single,55,Which two specific pastries does Hailey Johnson recommend for Mother's Day?,0.33684635162353516,60.727593660354614,61.06850004196167,20,2807,30,True,
encrypted,Single,56,What type of stretches does JenniferMoore suggest before and after workouts?,0.35268497467041016,66.25631284713745,66.61610460281372,20,2851,30,True,
encrypted,Single,57,When is the web design seminar at Wolfgang's company happening?,0.5331728458404541,74.70060610771179,75.23749899864197,20,2643,30,True,
encrypted,Single,58,What is Li Hua looking forward to trying from the summer promotion?,0.31983304023742676,76.95886898040771,77.281498670578,20,2626,30,True,
encrypted,Single,59,What did Li Hua enjoy the most about the restaurant that he and Wolfgang visited for dinner on 20260514?,0.37316370010375977,80.25555753707886,80.63081097602844,20,2663,30,True,
encrypted,Single,60,Why is Chae Song-hwa unable to join the rehearsal?,0.4882535934448242,84.24776196479797,84.73902201652527,20,2903,30,True,
plaintext,Single,1,Why did Adam remind Li Hua not to play guitar late at night?,0.38337135314941406,80.66746306419373,81.05487871170044,20,2727,30,True,
plaintext,Single,2,What type of ambiance does YurikoYamamoto want for her studio's homepage?,0.3517589569091797,74.27813792228699,74.63219380378723,20,2786,30,True,
plaintext,Single,3,When did Li Hua invite Adam Smith to check the basement renovation progress?,0.43817949295043945,72.61215686798096,73.05466270446777,20,2825,30,True,
plaintext,Single,4,What is the name of the café where Li Hua and YurikoYamamoto first meeting to talk about Yuriko's website?,0.3321709632873535,81.57449650764465,81.90887403488159,20,2899,30,True,
plaintext,Single,5,What is the essence of YurikoYamamoto Li Hua is helping with her homepage?,0.34288859367370605,71.60974764823914,71.95467567443848,20,2727,30,True,
plaintext,Single,6,What type of instrument does Li Hua play in the basement?,0.3305964469909668,78.17729449272156,78.5118727684021,20,2874,30,True,
plaintext,Single,7,When did Adam Smith inform Li Hua about potential issues with the pipes in the basement?,0.4200553894042969,73.87733840942383,74.30024743080139,20,2825,30,True,
plaintext,Single,8,When did Li Hua inform Adam Smith that the rent was transferred?,0.43181705474853516,69.65344285964966,70.08981585502625,20,2643,30,True,
plaintext,Single,9,When is the music concert that Wolfgang invites Li Hua to?,0.46316099166870117,83.6225004196167,84.09219217300415,20,2877,30,True,
plaintext,Single,10,What dish does Li Hua agree to bring to the neighborhood potluck dinner?,0.46178436279296875,75.10228252410889,75.56668996810913,20,2664,30,True,
plaintext,Single,11,Who is Li Hua meeting with to discuss homepage design updates?,0.3589591979980469,73.14091515541077,73.50544953346252,20,2677,30,True,
plaintext,Single,12,What new feature does Yuriko Yamamoto consider adding to her studio's homepage?,0.3150620460510254,69.38812613487244,69.70540022850037,20,2628,30,True,
plaintext,Single,13,What time is the power outage in the neighborhood?,0.37238478660583496,71.96845722198486,72.34462809562683,20,2676,30,True,
plaintext,Single,14,What suggestions does Li Hua give for promoting the new scheduling feature?,0.3398280143737793,78.00440239906311,78.34668946266174,20,2765,30,True,
plaintext,Single,15,Who invites Li Hua to join the community bake sale?,0.362180233001709,78.88302564620972,79.24814319610596,20,2848,30,True,
plaintext,Single,16,What day and time is the community bake sale taking place?,0.3529796600341797,53.81295442581177,54.16921639442444,20,2467,30,True,
plaintext,Single,17,When does Li Hua request a delivery from Hailey Johnson?,0.4457278251647949,74.77840638160706,75.2264084815979,20,2667,30,True,
plaintext,Single,18,What is the address where Li Hua wants the bread delivery to be made?,0.3408987522125244,47.66231560707092,48.00510501861572,20,2814,30,True,
plaintext,Single,19,What service does Hailey Johnson offer to Li Hua?,0.3254084587097168,73.43820261955261,73.7667248249054,20,2622,30,True,
plaintext,Single,20,What time does Hailey Johnson start baking?,0.3424561023712158,81.76114225387573,82.10694885253906,20,2856,30,True,
plaintext,Single,21,Where does Li Hua plan to meet Yuriko Yamamoto to show the final website?,0.36094212532043457,84.80687046051025,85.17107939720154,20,2871,30,True,
plaintext,Single,22,What does Li Hua suggest to Hailey regarding the frequency of bread delivery?,0.47472620010375977,79.82549452781677,80.30447268486023,20,2814,30,True,
plaintext,Single,23,What does Li Hua agree to bring to the bonfire singing party hosted by Chae Song-hwa?,0.34454846382141113,82.29351758956909,82.64154958724976,20,2760,30,True,
plaintext,Single,24,What is the focus of Li Hua's next month's fitness plan according to Jennifer?,0.3379862308502197,78.21731972694397,78.5607681274414,20,2926,30,True,
plaintext,Single,25,What is the building's policy that Adam reminds Li Hua about?,0.3340463638305664,73.41460061073303,73.75149583816528,20,2847,30,True,
plaintext,Single,26,What is the topic of the online tutorial Yuriko shares with the group?,0.3289327621459961,84.76878571510315,85.10073590278625,20,2808,30,True,
plaintext,Single,27,What is Wolfgang looking for in his new drums?,0.37183308601379395,84.7040159702301,85.07945108413696,20,2990,30,True,
plaintext,Single,28,What song does Li Hua suggest for the jam session on 20260405?,0.36232876777648926,81.30345439910889,81.669114112854,20,2882,30,True,
plaintext,Single,29,What does Li Hua think about the rosemary focaccia?,0.3291444778442383,74.03717398643494,74.37018489837646,20,2728,30,True,
plaintext,Single,30,When does Li Hua confirm the rent transfer to Adam?,0.48003458976745605,57.375816345214844,57.85752868652344,20,2325,30,True,
plaintext,Single,31,What joke does Wolfgang make as an April Fool's joke?,0.36083197593688965,69.21981716156006,69.58349800109863,20,2414,30,True,
plaintext,Single,32,Who is delivering the bread to Li Hua on 20260403?,0.2308943271636963,77.68710541725159,77.91965818405151,20,2771,30,True,
plaintext,Single,33,What does Li Hua think about improvisation during the jam session?,0.427936315536499,72.9107837677002,73.34065246582031,20,2919,30,True,
plaintext,Single,34,When is ChaeSong-hwa hosting the community medical knowledge lecture?,0.4446578025817871,78.38782382011414,78.83454394340515,20,2945,30,True,
plaintext,Single,35,What topics will be covered in the community medical knowledge lecture?,0.3106255531311035,45.77145266532898,46.08444833755493,20,2901,30,True,
plaintext,Single,36,What new song does the Jolly band decide to work on for the jam session according to their discussion on 20260410?,0.22800159454345703,70.25490283966064,70.485666513443,20,2395,30,True,
plaintext,Single,37,What is Li Hua's feedback on Chae Song-hwa's medical knowledge lecture?,0.5479164123535156,71.38509559631348,71.93956565856934,20,2905,30,True,
plaintext,Single,38,When is the anniversary event of Hailey Johnson's bakery shop?,0.47933411598205566,73.4539942741394,73.93713426589966,20,2886,30,True,
plaintext,Single,39,What does Li Hua want to have on Hailey's bakery shop anniversary event?,0.4019796848297119,50.601722717285156,51.00648355484009,20,2809,30,True,
plaintext,Single,40,Why does Li Hua ask ChaeSong-hwa about whether neurosurgeons actually use test tubes in their work?,0.4183773994445801,80.47952628135681,80.90255570411682,20,2798,30,True,
plaintext,Single,41,Who proposes that the band takes a break from jamming this week?,0.41267991065979004,95.25759959220886,95.6743106842041,20,2671,30,True,
plaintext,Single,42,What suggestions does Li Hua propose to Adam Smith about the upcoming community garden renovation?,0.3722507953643799,90.36627101898193,90.743661403656,20,2712,30,True,
plaintext,Single,43,What kinds of flowers does Li Hua recommend to Adam Smith for the flower beds?,0.191727876663208,50.12760639190674,50.321412563323975,20,2622,30,True,
plaintext,Single,44,What will be a gift for Li Hua if he chooses to renew the fitness contract with Jennifer Moore?,0.2492380142211914,64.34541463851929,64.5971212387085,20,2896,30,True,
plaintext,Single,45,When is the karaoke activity organized by ChaeSong-hwa?,0.47836971282958984,72.7309205532074,73.21130752563477,20,2698,30,True,
plaintext,Single,46,Who is Li Hua bringing to the band's jam session according to their discussion on 20260425?,0.2263476848602295,84.223788022995,84.45227336883545,20,2913,30,True,
plaintext,Single,47,What garden-related activity is Thrall planning to organize?,0.3431081771850586,66.87663078308105,67.2248363494873,20,2820,30,True,
plaintext,Single,48,What is the proposed solution for making the garden more inviting on sunny days?,0.4367842674255371,64.85498809814453,65.29571413993835,20,2910,30,True,
plaintext,Single,49,What is the main topic of the conversation on 2026-04-28 at 5 PM?,0.47839784622192383,68.22042393684387,68.70486044883728,20,2119,30,True,
plaintext,Single,50,When is Wolfgang Schulz's promotion celebration dinner?,0.2902059555053711,69.05333089828491,69.34547710418701,20,2811,30,True,
plaintext,Single,51,What is the name of the Italian restaurant where Wolfgang and Li Hua are having dinner to celebrate Wolfgang's promotion?,0.1771993637084961,41.597049713134766,41.776182889938354,20,2759,30,True,
plaintext,Single,52,What is Li Hua's suggestion for scheduling the water pipe repairs in the garden?,0.20523333549499512,61.884674072265625,62.092103004455566,20,2692,30,True,
plaintext,Single,53,When is the community meeting for the garden project scheduled according to the discussion on 20260507?,0.48445820808410645,65.94976925849915,66.43830108642578,20,2873,30,True,
plaintext,Single,54,What percentage discount is Hailey Johnson offering for Mother's Day pastries?,0.3279867172241211,65.31646251678467,65.64869093894958,20,2718,30,True,
plaintext,Single,55,Which two specific pastries does Hailey Johnson recommend for Mother's Day?,0.6044752597808838,53.01095771789551,53.61734676361084,20,2807,30,True,
plaintext,Single,56,What type of stretches does JenniferMoore suggest before and after workouts?,0.9600589275360107,62.721538066864014,63.68353796005249,20,2851,30,True,
plaintext,Single,57,When is the web design seminar at Wolfgang's company happening?,0.4303014278411865,64.42244958877563,64.85496020317078,20,2643,30,True,
plaintext,Single,58,What is Li Hua looking forward to trying from the summer promotion?,0.3533763885498047,71.1292290687561,71.48624062538147,20,2626,30,True,
plaintext,Single,59,What did Li Hua enjoy the most about the restaurant that he and Wolfgang visited for dinner on 20260514?,0.37166905403137207,68.26627397537231,68.64153504371643,20,2663,30,True,
plaintext,Single,60,Why is Chae Song-hwa unable to join the rehearsal?,0.3419060707092285,72.62788414955139,72.9728217124939,20,2903,30,True,
encrypted,Null,1,What time will Li Hua and Wolfgang meet for breakfast on the morning of the 9th?,0.3869318962097168,73.96511721611023,74.35594511032104,20,2761,30,True,
encrypted,Null,2,What type of equipment does Wolfgang Schulz use when he works out at the gym?,0.4742734432220459,66.18888640403748,66.66664433479309,20,2955,30,True,
encrypted,Null,3,"What type of exercise does Li Hua prefer to do at the gym, and what time does Wolfgang usually go to the gym?",0.23356080055236816,69.80463147163391,70.04049801826477,20,2897,30,True,
encrypted,Null,4,What type of traditional games did Wolfgang Schulz play with Li Hua during the Lunar New Year celebration?,0.17523598670959473,69.78024768829346,69.95778393745422,20,2860,30,True,
encrypted,Null,5,"What did Li Hua eat for dinner on January 20, 2026?",0.26467204093933105,68.87865734100342,69.14517879486084,20,2786,30,True,
encrypted,Null,6,What specific suggestions did Li Hua have regarding the construction schedule during the last community meeting?,0.27973103523254395,68.46110105514526,68.74260568618774,20,2929,30,True,
encrypted,Null,7,What movie did Li Hua and Wolfgang decide to watch together on New Year's Eve 2026?,0.4250648021697998,77.58180642127991,78.00824213027954,20,2829,30,True,
encrypted,Null,8,What dish did Li Hua order for dessert after having Sichuan hot pot with Wolfgang Schulz?,0.1767435073852539,73.58591890335083,73.76478123664856,20,2881,30,True,
encrypted,Null,9,What were the specific requirements that the customers modified and how did Li Hua respond to each change?,0.16934609413146973,55.92954778671265,56.10057020187378,20,2216,30,True,
encrypted,Null,10,"What payment method did Li Hua use to purchase groceries from the store on April 15, 2026?",0.16836166381835938,63.813358306884766,63.98347234725952,20,2575,30,True,
encrypted,Null,11,What specific diet did Li Hua follow to achieve his fitness results that Jennifer Moore recommended?,0.17758417129516602,67.57089447975159,67.75049567222595,20,2893,30,True,
encrypted,Null,12,What alternative training sports does Li Hua consider besides the current routine mentioned in his conversation with Jennifer?,0.1529548168182373,68.0296802520752,68.1847996711731,20,2907,30,True,
encrypted,Null,13,What type of diet is Li Hua following to support his training regimen and sleep schedule?,0.18553566932678223,66.79170942306519,66.97906064987183,20,2922,30,True,
encrypted,Null,14,What type of protein shake does Li Hua prefer to drink before his workout sessions?,0.17051315307617188,66.49781608581543,66.6709349155426,20,2930,30,True,
encrypted,Null,15,What specific brand of protein supplement does Jennifer recommend for Li Hua's weight loss journey?,0.16201305389404297,68.84146785736084,69.00569868087769,20,2911,30,True,
encrypted,Null,16,What specific colors of paint does Li Hua plan to use for the basement walls after decorating with potted plants?,0.17296504974365234,65.58593249320984,65.76090788841248,20,2523,30,True,
encrypted,Null,17,What color did Li Hua decide to paint the walls of the basement after completing the renovation?,0.18897175788879395,65.37800288200378,65.56940293312073,20,2830,30,True,
encrypted,Null,18,"What specific design features did Li Hua suggest for Yuriko's studio homepage during their meeting at ""Central Perk""?",0.1663193702697754,71.38489031791687,71.5531587600708,20,2882,30,True,
encrypted,Null,19,What is the name of the concert that Wolfgang and Li Hua will attend on March 7th?,0.19329071044921875,78.47581720352173,78.67087984085083,20,2899,30,True,
encrypted,Null,20,What type of cake does Li Hua plan to bring to the meeting with Yuriko to celebrate her studio's homepage redesign?,0.2622866630554199,72.16945576667786,72.43344950675964,20,2892,30,True,
encrypted,Null,21,What color did Li Hua paint his house before the community garden renovation began?,0.17779183387756348,58.035104751586914,58.2146692276001,20,2712,30,True,
encrypted,Null,22,What specific dietary changes did Li Hua implement in his training regimen as a result of Jennifer's advice on endurance and flexibility?,0.15931439399719238,68.66779136657715,68.82892560958862,20,2930,30,True,
encrypted,Null,23,"What specific feedback did Yuriko give to Li Hua about the demo website during their meeting at the cafe ""Central Perk"" on Thursday morning, and how did Li Hua respond to her comments?",0.1669471263885498,74.69471144676208,74.86359143257141,20,2687,30,True,
encrypted,Null,24,What is the exact reason for Li Hua's unexpected work meeting on Thursday?,0.16822171211242676,68.84053683280945,69.01110053062439,20,2860,30,True,
encrypted,Null,25,"What toppings did Hailey put on the bread for Li Hua's next delivery, and what is the name of the bakery she gets her bread from?",0.18411707878112793,69.4953465461731,69.68136644363403,20,2728,30,True,
encrypted,Null,26,What is the favorite type of music that Li Hua and Yuriko plan to play together?,0.1674480438232422,72.99213314056396,73.16135907173157,20,2872,30,True,
encrypted,Null,27,What are the specific reasons why Li Hua prefers classical music over pop music in their discussions?,0.1683495044708252,51.51581025123596,51.68623495101929,20,2919,30,True,
encrypted,Null,28,What song did Yuriko and Wolfgang decide to perform together after watching the drum tutorial?,0.15447711944580078,74.53678560256958,74.69315338134766,20,2875,30,True,
encrypted,Null,29,"What type of feedback did Li Hua provide to Chae regarding the community medical knowledge lecture, and what is Wolfgang's role in the band rehearsal?",0.16682171821594238,68.71148180961609,68.8805902004242,20,2927,30,True,
encrypted,Null,30,What is the name of the last song Wolfgang played using the new drum practice app?,0.15729641914367676,74.43497395515442,74.59460663795471,20,2914,30,True,
encrypted,Null,31,What flavor of new bread products did Li Hua really enjoy at the bakery's anniversary event?,0.15801763534545898,70.2368655204773,70.39658856391907,20,2926,30,True,
encrypted,Null,32,What is the name of the song that Li Hua will sing at the karaoke on 20260425?,0.17265653610229492,77.28750801086426,77.46238303184509,20,2906,30,True,
encrypted,Null,33,What flavor of cake did Hailey plan to bake for the bakery's anniversary celebration in February?,0.24815869331359863,76.06545400619507,76.3153383731842,20,2877,30,True,
encrypted,Null,34,What type of dessert did Wolfgang plan to order for Li Hua during their dinner celebration?,0.16089677810668945,71.46724033355713,71.63017749786377,20,2915,30,True,
encrypted,Null,35,What were Raze's personal reasons for becoming a fitness coach before discussing pull-up techniques?,0.15705013275146484,59.9847948551178,60.14365601539612,20,2774,30,True,
encrypted,Null,36,"What new species of flowers will be featured in the community garden renovation, according to the feedback provided by Li Hua during the progress reports?",0.1817307472229004,63.42477250099182,63.60859274864197,20,2890,30,True,
encrypted,Null,37,What specific construction projects were discussed at the meeting between Turalyon and the residents regarding noise control?,0.1604938507080078,52.817922830581665,52.98016309738159,20,2482,30,True,
encrypted,Null,38,What is the amount of rent Li Hua owes to Adam Smith for the months of April and May?,0.16181182861328125,63.02451419830322,63.187790632247925,20,2685,30,True,
encrypted,Null,39,What song did Li Hua perform at the local music festival in 2026?,0.1655571460723877,75.88907217979431,76.05662941932678,20,2890,30,True,
encrypted,Null,40,"What is the name of the restaurant where Li Hua and Wolfgang had dinner on the night of June 9, 2026?",0.17325234413146973,45.856839656829834,46.03187084197998,20,1722,30,True,
encrypted,Null,41,What is the nutritional value of the new line of high-protein breads compared to traditional white bread?,0.1804065704345703,72.33873057365417,72.52133226394653,20,2919,30,True,
encrypted,Null,42,What specific sleep techniques did Li Hua use to improve her study habits after reading the neuroscience article and discussing the warm shower with Chae?,0.1650371551513672,66.88200664520264,67.04916715621948,20,2887,30,True,
encrypted,Null,43,What type of special dietary restrictions does Li Hua follow when preparing meals for his family?,0.24584078788757324,57.5969295501709,57.844407081604004,20,2479,30,True,
encrypted,Null,44,"What is the total cost of the air conditioner installation, including labor and materials, if Li Hua had previously discussed a budget of $2,000 with a different contractor?",0.18218040466308594,64.98449897766113,65.16870284080505,20,2721,30,True,
encrypted,Null,45,What type of fusion music does Wolfgang Schulz plan to create with Li Hua during their weekend trip to the music store?,0.2573206424713135,70.28481554985046,70.543781042099,20,2845,30,True,
encrypted,Null,46,What type of flowers were planted in the garden based on the residents' suggestions discussed by Turalyon?,0.16993260383605957,65.83914351463318,66.0112612247467,20,2918,30,True,
encrypted,Null,47,"What type of air-conditioner did Li Hua select for Adam's living room, and how does its temperature regulation compare to the one in the basement?",0.17684578895568848,64.18633341789246,64.36517000198364,20,2718,30,True,
encrypted,Null,48,What were Li Hua's specific fitness goals and how did Jennifer's advice on nutrition influence them during his training for a marathon?,0.18648791313171387,67.81671905517578,68.00621771812439,20,2850,30,True,
encrypted,Null,49,What are the sales figures for the PS5 exclusive games released in 2026 that Thane discussed with group members?,0.16670727729797363,69.95842576026917,70.12717485427856,20,2897,30,True,
encrypted,Null,50,"What specific techniques did Li Hua use to prepare for a marathon race that took place on September 1, 2026?",0.17447304725646973,66.74331283569336,66.92006301879883,20,2886,30,True,
encrypted,Null,51,What food did Emily order for the group's discussion about Game of Thrones characters?,0.16659188270568848,59.17024517059326,59.33855938911438,20,2898,30,True,
encrypted,Null,52,"What type of protein supplements did Li Hua use after the workout on September 19, 2026?",0.15659785270690918,67.39385271072388,67.55281257629395,20,2888,30,False,
encrypted,Null,53,What color was the curtain that Li Hua chose for his living room?,0.15984225273132324,68.1888906955719,68.35051703453064,20,2793,30,True,
encrypted,Null,54,What specific measurements did Li Hua take for the window size before the installation of the curtain?,0.16345548629760742,63.76404070854187,63.929269552230835,20,2778,30,True,
encrypted,Null,55,What is Thane's favorite type of food that he enjoys while playing video games?,0.17794513702392578,65.22820568084717,65.40769362449646,20,2876,30,True,
encrypted,Null,56,What were the specific details of the negotiation between Jake Watson and Li Hua regarding player transfers from FC Barcelona to FC Bayern Munich?,0.19670867919921875,49.04670023918152,49.245651721954346,20,2322,30,True,
encrypted,Null,57,What was the final match score of the 2025 UEFA Champions League final?,0.1757488250732422,57.822633504867554,58.000407218933105,20,2798,30,True,
encrypted,Null,58,What was the exact date and time when Cersei Lannister first met Jaime Lannister in the Game of Thrones series?,0.3181777000427246,55.663020610809326,55.98282527923584,20,2865,30,True,
encrypted,Null,59,What type of dessert did Wolfgang plan to have with Li Hua after their hot pot dinner on a different day?,0.16890335083007812,72.99965500831604,73.1707694530487,20,2664,30,True,
encrypted,Null,60,What did Jennifer say to Li Hua about their plan for a team swimming competition in December?,0.16962003707885742,68.29681921005249,68.46870851516724,20,2931,30,True,
plaintext,Null,1,What time will Li Hua and Wolfgang meet for breakfast on the morning of the 9th?,0.2003018856048584,71.38625884056091,71.58867168426514,20,2761,30,True,
plaintext,Null,2,What type of equipment does Wolfgang Schulz use when he works out at the gym?,0.2163841724395752,65.02680397033691,65.24526929855347,20,2955,30,True,
plaintext,Null,3,"What type of exercise does Li Hua prefer to do at the gym, and what time does Wolfgang usually go to the gym?",0.16030478477478027,69.05974197387695,69.22200155258179,20,2897,30,True,
plaintext,Null,4,What type of traditional games did Wolfgang Schulz play with Li Hua during the Lunar New Year celebration?,0.1707627773284912,67.64360070228577,67.81647324562073,20,2860,30,True,
plaintext,Null,5,"What did Li Hua eat for dinner on January 20, 2026?",0.17716765403747559,67.33026432991028,67.50940918922424,20,2786,30,True,
plaintext,Null,6,What specific suggestions did Li Hua have regarding the construction schedule during the last community meeting?,0.182281494140625,67.11778545379639,67.30218553543091,20,2929,30,True,
plaintext,Null,7,What movie did Li Hua and Wolfgang decide to watch together on New Year's Eve 2026?,0.16805219650268555,77.49940276145935,77.66955757141113,20,2829,30,True,
plaintext,Null,8,What dish did Li Hua order for dessert after having Sichuan hot pot with Wolfgang Schulz?,0.16100835800170898,73.38955235481262,73.55216383934021,20,2881,30,True,
plaintext,Null,9,What were the specific requirements that the customers modified and how did Li Hua respond to each change?,0.25078892707824707,54.73539066314697,54.98759436607361,20,2216,30,True,
plaintext,Null,10,"What payment method did Li Hua use to purchase groceries from the store on April 15, 2026?",0.17215418815612793,63.208868980407715,63.38319420814514,20,2575,30,True,
plaintext,Null,11,What specific diet did Li Hua follow to achieve his fitness results that Jennifer Moore recommended?,0.1435089111328125,67.50637984275818,67.65159368515015,20,2893,30,True,
plaintext,Null,12,What alternative training sports does Li Hua consider besides the current routine mentioned in his conversation with Jennifer?,0.14685535430908203,69.15949821472168,69.30810976028442,20,2907,30,True,
plaintext,Null,13,What type of diet is Li Hua following to support his training regimen and sleep schedule?,0.17647719383239746,65.17518973350525,65.35345029830933,20,2922,30,True,
plaintext,Null,14,What type of protein shake does Li Hua prefer to drink before his workout sessions?,0.1649186611175537,66.2140440940857,66.38174438476562,20,2930,30,True,
plaintext,Null,15,What specific brand of protein supplement does Jennifer recommend for Li Hua's weight loss journey?,0.15483617782592773,69.11969518661499,69.27671003341675,20,2911,30,True,
plaintext,Null,16,What specific colors of paint does Li Hua plan to use for the basement walls after decorating with potted plants?,0.14796090126037598,65.49729347229004,65.6470730304718,20,2523,30,True,
plaintext,Null,17,What color did Li Hua decide to paint the walls of the basement after completing the renovation?,0.16105008125305176,62.447895765304565,62.611400842666626,20,2830,30,True,
plaintext,Null,18,"What specific design features did Li Hua suggest for Yuriko's studio homepage during their meeting at ""Central Perk""?",0.17557311058044434,71.79156351089478,71.96952724456787,20,2882,30,True,
plaintext,Null,19,What is the name of the concert that Wolfgang and Li Hua will attend on March 7th?,0.14746665954589844,79.01443862915039,79.16392421722412,20,2899,30,True,
plaintext,Null,20,What type of cake does Li Hua plan to bring to the meeting with Yuriko to celebrate her studio's homepage redesign?,0.17055678367614746,73.41239404678345,73.58532047271729,20,2892,30,True,
plaintext,Null,21,What color did Li Hua paint his house before the community garden renovation began?,0.1605842113494873,58.077187299728394,58.239789724349976,20,2712,30,True,
plaintext,Null,22,What specific dietary changes did Li Hua implement in his training regimen as a result of Jennifer's advice on endurance and flexibility?,0.18362808227539062,68.86772632598877,69.05321383476257,20,2930,30,True,
plaintext,Null,23,"What specific feedback did Yuriko give to Li Hua about the demo website during their meeting at the cafe ""Central Perk"" on Thursday morning, and how did Li Hua respond to her comments?",0.2513406276702881,72.22190189361572,72.47496175765991,20,2687,30,True,
plaintext,Null,24,What is the exact reason for Li Hua's unexpected work meeting on Thursday?,0.17557311058044434,66.65877103805542,66.83592176437378,20,2860,30,True,
plaintext,Null,25,"What toppings did Hailey put on the bread for Li Hua's next delivery, and what is the name of the bakery she gets her bread from?",0.18601679801940918,67.71122717857361,67.89963412284851,20,2728,30,True,
plaintext,Null,26,What is the favorite type of music that Li Hua and Yuriko plan to play together?,0.1757657527923584,73.78781032562256,73.96538281440735,20,2872,30,True,
plaintext,Null,27,What are the specific reasons why Li Hua prefers classical music over pop music in their discussions?,0.1761777400970459,50.05310845375061,50.231048822402954,20,2919,30,True,
plaintext,Null,28,What song did Yuriko and Wolfgang decide to perform together after watching the drum tutorial?,0.15697860717773438,74.01473116874695,74.17405557632446,20,2875,30,True,
plaintext,Null,29,"What type of feedback did Li Hua provide to Chae regarding the community medical knowledge lecture, and what is Wolfgang's role in the band rehearsal?",0.153486967086792,70.75609874725342,70.9118161201477,20,2927,30,True,
plaintext,Null,30,What is the name of the last song Wolfgang played using the new drum practice app?,0.16042518615722656,73.45191955566406,73.61421871185303,20,2914,30,True,
plaintext,Null,31,What flavor of new bread products did Li Hua really enjoy at the bakery's anniversary event?,0.17139291763305664,73.02029800415039,73.19367146492004,20,2926,30,True,
plaintext,Null,32,What is the name of the song that Li Hua will sing at the karaoke on 20260425?,0.1596992015838623,82.6236560344696,82.78505349159241,20,2906,30,True,
plaintext,Null,33,What flavor of cake did Hailey plan to bake for the bakery's anniversary celebration in February?,0.15122199058532715,77.45159411430359,77.60452818870544,20,2877,30,True,
plaintext,Null,34,What type of dessert did Wolfgang plan to order for Li Hua during their dinner celebration?,0.14673113822937012,73.98036360740662,74.12916851043701,20,2915,30,True,
plaintext,Null,35,What were Raze's personal reasons for becoming a fitness coach before discussing pull-up techniques?,0.18663716316223145,60.506993770599365,60.69596719741821,20,2774,30,True,
plaintext,Null,36,"What new species of flowers will be featured in the community garden renovation, according to the feedback provided by Li Hua during the progress reports?",0.2256324291229248,63.76307940483093,63.990437746047974,20,2890,30,True,
plaintext,Null,37,What specific construction projects were discussed at the meeting between Turalyon and the residents regarding noise control?,0.15220093727111816,53.37865328788757,53.53309726715088,20,2482,30,True,
plaintext,Null,38,What is the amount of rent Li Hua owes to Adam Smith for the months of April and May?,0.16311907768249512,62.82334232330322,62.98828077316284,20,2685,30,True,
plaintext,Null,39,What song did Li Hua perform at the local music festival in 2026?,0.17194366455078125,75.1397385597229,75.31377148628235,20,2890,30,True,
plaintext,Null,40,"What is the name of the restaurant where Li Hua and Wolfgang had dinner on the night of June 9, 2026?",0.15244817733764648,44.701165199279785,44.85531520843506,20,1722,30,True,
plaintext,Null,41,What is the nutritional value of the new line of high-protein breads compared to traditional white bread?,0.16794514656066895,69.62679076194763,69.79654836654663,20,2919,30,True,
plaintext,Null,42,What specific sleep techniques did Li Hua use to improve her study habits after reading the neuroscience article and discussing the warm shower with Chae?,0.1630852222442627,67.0684449672699,67.23472142219543,20,2887,30,True,
plaintext,Null,43,What type of special dietary restrictions does Li Hua follow when preparing meals for his family?,0.2022855281829834,61.34259605407715,61.54668474197388,20,2479,30,True,
